name,birthYear,birthDate,gender,birthplace
Fernie Flaman,1927-01-01T00:00:00+02:00,1927-01-25,male,{Saskatchewan|Dysart Saskatchewan|Canada}
Frank Ashworth,1927-01-01T00:00:00+02:00,1927-10-16,male,{Saskatchewan|Moose Jaw|Canada}
Marty Pavelich,1927-01-01T00:00:00+02:00,1927-11-06,male,{Ontario|Canada|Sault Ste. Marie Ontario}
Metro Prystai,1927-01-01T00:00:00+02:00,1927-11-07,male,{Saskatchewan|Yorkton|Canada}
Nick Mickoski,1927-01-01T00:00:00+02:00,1927-12-07,male,{Manitoba|Winnipeg|Canada}
Ike Hildebrand,1927-01-01T00:00:00+02:00,1927-05-27,male,{Manitoba|Winnipeg|Canada}
Jack Gordon (ice hockey),1928-01-01T00:00:00+02:00,1928-03-03,male,{Manitoba|Winnipeg|Canada}
Jacques Deslauriers,1928-01-01T00:00:00+02:00,1928-09-03,,{Canada|Montreal|Quebec}
Tom Johnson (ice hockey),1928-01-01T00:00:00+02:00,1928-02-18,male,{Manitoba|Canada|Baldur Manitoba}
Louis Denis,1928-01-01T00:00:00+02:00,{1928-06-07|1928-10-04},,{Saskatchewan|Canada|Vonda Saskatchewan}
Gordie Howe,1928-01-01T00:00:00+02:00,1928-03-31,,{Saskatchewan|Floral Saskatchewan|Canada}
Paul Ronty,1928-01-01T00:00:00+02:00,1928-06-12,male,{Ontario|Toronto|Canada}
Dick Gamble,1928-01-01T00:00:00+02:00,1928-11-16,male,{Moncton|New Brunswick|Canada}
Ross Lowe,1928-01-01T00:00:00+02:00,1928-09-21,,{Ontario|Oshawa|Canada}
Rudy Migay,1928-01-01T00:00:00+02:00,1928-11-18,,{Ontario|Port Arthur Ontario|Canada}
Harry Pidhirny,1928-01-01T00:00:00+02:00,1928-03-05,male,{Ontario|Toronto|Canada}
Larry Zeidel,1928-01-01T00:00:00+02:00,1928-06-01,male,{Canada|Montreal|Quebec}
Ed Sandford,1928-01-01T00:00:00+02:00,1928-08-20,male,{Ontario|New Toronto|Canada}
John McLellan,1928-01-01T00:00:00+02:00,1928-08-06,male,{Ontario|Canada|Neighbourhoods in Timmins}
Ray Gariepy,1928-01-01T00:00:00+02:00,1928-09-04,male,{Ontario|Toronto|Canada}
Alan Staley,1928-01-01T00:00:00+02:00,1928-09-21,,{Saskatchewan|Regina Saskatchewan|Canada}
George Robertson (ice hockey),1928-01-01T00:00:00+02:00,1928-05-11,,{Manitoba|Winnipeg|Canada}
Gerry Reid (ice hockey),1928-01-01T00:00:00+02:00,1928-11-18,male,{Ontario|Owen Sound|Canada}
Benny Woit,1928-01-01T00:00:00+02:00,1928-01-07,,{Ontario|Canada|Fort William Ontario}
Bill McDonagh,1928-01-01T00:00:00+02:00,1928-04-30,male,{Rouyn-Noranda|Canada|Quebec}
Bill Wylie,1928-01-01T00:00:00+02:00,1928-07-15,,{Ontario|Cambridge Ontario|Canada}
Bob Fryday,1928-01-01T00:00:00+02:00,1928-12-05,male,{Ontario|Toronto|Canada}
Max Quackenbush,1928-01-01T00:00:00+02:00,1928-08-29,,{Ontario|Toronto|Canada}
Norman Lowe,1928-01-01T00:00:00+02:00,1928-04-15,male,{Manitoba|Winnipeg|Canada}
Hugh Coflin,1928-01-01T00:00:00+02:00,1928-12-15,male,{Saskatchewan|Blaine Lake|Canada}
John Michaluk,1928-01-01T00:00:00+02:00,1928-11-02,,{Alberta|Canmore Alberta|Canada}
Jack LeClair,1929-01-01T00:00:00+02:00,1929-05-30,male,{Quebec City|Canada|Quebec}
Jacques Plante,1929-01-01T00:00:00+02:00,1929-01-17,male,{Notre-Dame-du-Mont-Carmel Quebec|Canada|Quebec}
Eric Paterson,1929-01-01T00:00:00+02:00,1929-09-11,male,{Alberta|Edmonton|Canada}
Terry Sawchuk,1929-01-01T00:00:00+02:00,1929-12-28,,{Manitoba|Winnipeg|Canada}
Gord Hannigan,1929-01-01T00:00:00+02:00,1929-01-19,,{Ontario|Canada|Neighbourhoods in Timmins}
Gump Worsley,1929-01-01T00:00:00+02:00,1929-05-14,male,{Canada|Montreal|Quebec}
Dollard St. Laurent,1929-01-01T00:00:00+02:00,1929-05-12,male,{Verdun Quebec|Canada|Quebec}
Donald Rope,1929-01-01T00:00:00+02:00,1929-02-02,,{Manitoba|Winnipeg|Canada}
Sid McNabney,1929-01-01T00:00:00+02:00,1929-01-15,male,{Ontario|Toronto|Canada}
Steve Witiuk,1929-01-01T00:00:00+02:00,1929-01-08,male,{Manitoba|Winnipeg|Canada}
Ed Stankiewicz,1929-01-01T00:00:00+02:00,1929-11-30,male,{Ontario|Kitchener Ontario|Canada}
Joe Crozier,1929-01-01T00:00:00+02:00,1929-02-19,,{Manitoba|Winnipeg|Canada}
Joe Nolan (ice hockey),1929-01-01T00:00:00+02:00,1929-03-21,,{Ontario|Canada|Sault Ste. Marie Ontario}
Ray Ceresino,1929-01-01T00:00:00+02:00,1929-04-24,male,{Ontario|Port Arthur Ontario|Canada}
Ray Frederick,1929-01-01T00:00:00+02:00,1929-07-31,male,{Ontario|Canada|Fort Frances}
Al Millar,1929-01-01T00:00:00+02:00,1929-09-18,male,{Manitoba|Winnipeg|Canada}
George Blair (ice hockey),1929-01-01T00:00:00+02:00,1929-09-15,male,{Ontario|Canada|Neighbourhoods in Timmins}
George Sullivan (ice hockey),1929-01-01T00:00:00+02:00,1929-12-24,,{Ontario|Canada|Peterborough Ontario}
Gilles Mayer,1929-01-01T00:00:00+02:00,1929-08-24,,{Ontario|Ottawa|Canada}
Glen Sonmor,1929-01-01T00:00:00+02:00,1929-04-22,,{Saskatchewan|Moose Jaw|Canada}
Bob Hassard,1929-01-01T00:00:00+02:00,1929-03-26,,{Saskatchewan|Lloydminster|Canada}
Boris Elik,1929-01-01T00:00:00+02:00,1929-10-17,male,{Ontario|Greenstone Ontario|Canada}
Vic Howe,1929-01-01T00:00:00+02:00,1929-11-02,male,{Saskatchewan|Saskatoon|Canada}
Vic Stasiuk,1929-01-01T00:00:00+02:00,1929-05-23,male,{Alberta|Lethbridge|Canada}
Andy Hebenton,1929-01-01T00:00:00+02:00,1929-10-03,,{Manitoba|Winnipeg|Canada}
Fleming Mackell,1929-01-01T00:00:00+02:00,1929-04-30,,{Manitoba|Winnipeg|Canada|Montreal|Quebec}
Frank King (ice hockey),1929-01-01T00:00:00+02:00,1929-03-07,,{Ontario|Toronto|Canada}
Jack Bownass,1930-01-01T00:00:00+02:00,1930-07-27,male,{Manitoba|Winnipeg|Canada}
Ellard O'Brien,1930-01-01T00:00:00+02:00,{1930-05-07|1930-05-27},,{Ontario|Canada|St. Catharines}
Tim Horton,1930-01-01T00:00:00+02:00,1930-01-12,male,{Ontario|Cochrane Ontario|Canada}
Gordie Byers,1930-01-01T00:00:00+02:00,1930-03-11,,{Ontario|Eganville Ontario|Canada}
Denis Brodeur,1930-01-01T00:00:00+02:00,1930-10-12,,{Canada|Montreal|Quebec}
Larry Popein,1930-01-01T00:00:00+02:00,1930-08-11,male,{Saskatchewan|Yorkton|Canada}
Larry Regan,1930-01-01T00:00:00+02:00,1930-08-09,male,{Ontario|North Bay Ontario|Canada}
Larry Wilson (ice hockey),1930-01-01T00:00:00+02:00,1930-10-23,,{Ontario|Kincardine Ontario|Canada}
Marcel Pronovost,1930-01-01T00:00:00+02:00,1930-06-15,male,{Canada|Quebec|Lac-à-la-Tortue Quebec}
Earl Reibel,1930-01-01T00:00:00+02:00,1930-07-21,,{Ontario|Kitchener Ontario|Canada}
Barton Bradley,1930-01-01T00:00:00+02:00,1930-07-29,,{Ontario|Canada|Fort William Ontario}
Reg Abbott,1930-01-01T00:00:00+02:00,1930-02-04,,{Manitoba|Winnipeg|Canada}
Dave Creighton,1930-01-01T00:00:00+02:00,1930-06-24,male,{Ontario|Port Arthur Ontario|Canada}
George Armstrong (ice hockey),1930-01-01T00:00:00+02:00,1930-07-06,male,{Ontario|Nickel Centre|Canada}
Bill Mitchell (ice hockey),1930-01-01T00:00:00+02:00,1930-02-22,male,{Ontario|Canada|Port Dalhousie Ontario}
Bob Chrystal,1930-01-01T00:00:00+02:00,1930-04-03,male,{Manitoba|Winnipeg|Canada}
Bob Wood (ice hockey),1930-01-01T00:00:00+02:00,1930-07-09,,{Alberta|Lethbridge|Canada}
Bronco Horvath,1930-01-01T00:00:00+02:00,1930-03-12,,{Ontario|Port Colborne|Canada}
Lorne Davis,1930-01-01T00:00:00+02:00,1930-07-20,male,{Saskatchewan|Regina Saskatchewan|Canada}
Frank Bathgate,1930-01-01T00:00:00+02:00,1930-02-14,male,{Manitoba|Winnipeg|Canada}
Fred Burchell (ice hockey),1931-01-01T00:00:00+02:00,1931-01-09,,{Canada|Montreal|Quebec}
Fred Hucul,1931-01-01T00:00:00+02:00,1931-12-04,,{Saskatchewan|Canada|Tubrose__Saskatchewan}
Dickie Moore (ice hockey),1931-01-01T00:00:00+02:00,1931-01-06,male,{Canada|Montreal|Quebec}
Don Simmons (ice hockey),1931-01-01T00:00:00+02:00,1931-09-13,male,{Ontario|Port Colborne|Canada}
Ron Hurst,1931-01-01T00:00:00+02:00,1931-05-18,male,{Ontario|Toronto|Canada}
Marcel Bonin,1932-01-01T00:00:00+02:00,{1931-09-12|1932-09-12},male,{Canada|Montreal|Quebec}
Pierre Pilote,1931-01-01T00:00:00+02:00,1931-12-11,male,{Canada|Jonquière|Quebec}
Alex Delvecchio,1931-01-01T00:00:00+02:00,1931-12-04,male,{Ontario|Canada|Fort William Ontario}
Danny Lewicki,1931-01-01T00:00:00+02:00,1931-03-12,male,{Ontario|Canada|Fort William Ontario}
George McAvoy,1931-01-01T00:00:00+02:00,1931-06-21,,{Alberta|Edmonton|Canada}
Glen Skov,1931-01-01T00:00:00+02:00,1931-01-26,male,{Ontario|Wheatley Ontario|Canada}
Glenn Hall,1931-01-01T00:00:00+02:00,1931-10-03,male,{Saskatchewan|Canada|Humboldt Saskatchewan}
Bernie Geoffrion,1931-01-01T00:00:00+02:00,1931-02-14,male,{Canada|Montreal|Quebec}
Bob Armstrong (ice hockey),1931-01-01T00:00:00+02:00,1931-04-07,,{Ontario|Toronto|Canada}
Bob Bailey (ice hockey),1931-01-01T00:00:00+02:00,{1931-05-22|1931-05-29},male,{Ontario|Kenora|Canada}
Jean Béliveau,1931-01-01T00:00:00+02:00,1931-08-31,male,{Trois-Rivières|Canada|Quebec}
Jerry Toppazzini,1931-01-01T00:00:00+02:00,1931-07-29,male,{Ontario|Urban neighbourhoods of Sudbury|Canada}
Jim Hay,1931-01-01T00:00:00+02:00,1931-05-15,male,{Saskatchewan|Saskatoon|Canada}
Jim Morrison (ice hockey),1931-01-01T00:00:00+02:00,1931-10-11,male,{Canada|Montreal|Quebec}
Len Haley,1931-01-01T00:00:00+02:00,1931-09-15,,{Alberta|Edmonton|Canada}
Lorne Anderson,1931-01-01T00:00:00+02:00,1931-07-26,male,{Ontario|Renfrew Ontario|Canada}
Lou Jankowski,1931-01-01T00:00:00+02:00,1931-06-27,male,{Saskatchewan|Regina Saskatchewan|Canada}
Adelbert St. John,1931-01-01T00:00:00+02:00,{1931-07-10|1931-10-06},,{Alberta|Pincher Creek|Canada}
Warren Godfrey,1931-01-01T00:00:00+02:00,1931-03-23,male,{Ontario|Toronto|Canada}
Willie Marshall,1931-01-01T00:00:00+02:00,1931-12-01,male,{Ontario|Kirkland Lake|Canada}
Hank Bassen,1932-01-01T00:00:00+02:00,1932-12-06,male,{Alberta|Canada|Calgary}
Garry Edmundson,1932-01-01T00:00:00+02:00,1932-05-06,male,{Alberta|Sexsmith Alberta|Canada}
Gene Achtymichuk,1932-01-01T00:00:00+02:00,1932-09-07,,{Alberta|Canada|Lamont Alberta}
Pete Conacher,1932-01-01T00:00:00+02:00,1932-07-29,male,{Ontario|Toronto|Canada}
Don Marshall,1932-01-01T00:00:00+02:00,1932-03-23,male,{Verdun Quebec|Canada|Quebec}
Don Poile,1932-01-01T00:00:00+02:00,1932-06-01,male,{Ontario|Canada|Fort William Ontario}
Ron Stewart,1932-01-01T00:00:00+02:00,1932-07-11,,{Alberta|Canada|Calgary}
Ross Parke,1932-01-01T00:00:00+02:00,1932-02-18,male,{Manitoba|Winnipeg|Canada}
Mike Buchanan,1932-01-01T00:00:00+02:00,1932-03-01,male,{Ontario|Canada|Sault Ste. Marie Ontario}
Harry Howell (ice hockey),1932-01-01T00:00:00+02:00,1932-12-28,male,{Hamilton Ontario|Ontario|Canada}
Harry Sinden,1932-01-01T00:00:00+02:00,1932-09-14,male,{Ontario|Weston Ontario|Canada}
Jean-Guy Talbot,1932-01-01T00:00:00+02:00,1932-07-11,,{Cap-de-la-Madeleine Quebec|Canada|Quebec}
Ed Litzenberger,1932-01-01T00:00:00+02:00,1932-07-15,,{Saskatchewan|Canada|Neudorf Saskatchewan}
Al Arbour,1932-01-01T00:00:00+02:00,1932-11-01,,{Ontario|Canada|Greater Sudbury}
Aldo Guidolin,1932-01-01T00:00:00+02:00,1932-06-06,male,{Ontario|Caledon Ontario|Canada}
Dave Lucas,1932-01-01T00:00:00+02:00,1932-03-22,,{Ontario|Kawartha Lakes|Canada}
Dean Prentice,1932-01-01T00:00:00+02:00,1932-10-05,,{Ontario|Canada|Neighbourhoods in Timmins}
Gerry Ehman,1932-01-01T00:00:00+02:00,1932-11-03,male,{Saskatchewan|Canada|Cudworth Saskatchewan}
Bill Burega,1932-01-01T00:00:00+02:00,1932-03-13,,{Manitoba|Winnipeg|Canada}
Bill Dineen,1932-01-01T00:00:00+02:00,1932-09-18,male,{Arvida Quebec|Canada|Quebec}
Bill MacFarland,1932-01-01T00:00:00+02:00,1932-04-04,male,{Ontario|Toronto|Canada}
Jim Bartlett,1932-01-01T00:00:00+02:00,1932-05-27,,{Verdun Quebec|Canada|Quebec}
Andy Bathgate,1932-01-01T00:00:00+02:00,1932-08-28,,{Manitoba|Winnipeg|Canada}
Leo Boivin,1932-01-01T00:00:00+02:00,1932-08-02,,{Ontario|Prescott Ontario|Canada}
Lou Fontinato,1932-01-01T00:00:00+02:00,1932-01-20,,{Ontario|Guelph|Canada}
Maurice Benoit,1932-01-01T00:00:00+02:00,1932-07-26,male,{Salaberry-de-Valleyfield|Canada|Quebec}
Maurice Filion,1932-01-01T00:00:00+02:00,1932-02-12,male,{Canada|Montreal|Quebec}
Norm Johnson (ice hockey),1932-01-01T00:00:00+02:00,1932-11-27,male,{Saskatchewan|Moose Jaw|Canada}
Connie Broden,1932-01-01T00:00:00+02:00,1932-04-06,male,{Canada|Montreal|Quebec}
Ken Schinkel,1932-01-01T00:00:00+02:00,1932-11-27,,{Saskatchewan|Canada|Jansen Saskatchewan}
Eric Nesterenko,1933-01-01T00:00:00+02:00,1933-10-31,male,{Manitoba|Flin Flon|Canada}
Fred Sasakamoose,1933-01-01T00:00:00+02:00,1933-12-25,male,{Saskatchewan|Canada|Ahtahkakoop Indian Reserve No. 104}
Garry Blaine,1933-01-01T00:00:00+02:00,1933-04-19,,{Manitoba|Saint Boniface Winnipeg|Canada}
Paul Knox,1933-01-01T00:00:00+02:00,1933-11-23,,{Ontario|Toronto|Canada}
Don Head (ice hockey),1933-01-01T00:00:00+02:00,1933-06-30,,{Ontario|York Ontario|Canada}
Doug Mohns,1933-01-01T00:00:00+02:00,1933-12-13,male,{Ontario|Capreol|Canada}
Ron Murphy,1933-01-01T00:00:00+02:00,1933-04-10,,{Hamilton Ontario|Ontario|Canada}
Val Fonteyne,1933-01-01T00:00:00+02:00,1933-12-02,male,{Alberta|Canada|Wetaskiwin}
Seth Martin,1933-01-01T00:00:00+02:00,1933-05-04,male,{British Columbia|Canada|Rossland British Columbia}
Skip Teal,1933-01-01T00:00:00+02:00,1933-07-17,male,{Ontario|Fort Erie Ontario|Canada}
Larry Cahan,1933-01-01T00:00:00+02:00,1933-12-25,,{Ontario|Canada|Fort William Ontario}
Earl Balfour,1933-01-01T00:00:00+02:00,1933-01-04,male,{Ontario|Toronto|Canada}
Ed Chadwick,1933-01-01T00:00:00+02:00,1933-05-08,,{Ontario|Canada|Fergus Ontario}
John Brophy (ice hockey),1933-01-01T00:00:00+02:00,1933-01-20,,{Nova Scotia|Antigonish Nova Scotia|Canada}
John Henderson (ice hockey),1933-01-01T00:00:00+02:00,1933-03-25,,{Ontario|Toronto|Canada}
Julian Klymkiw,1933-01-01T00:00:00+02:00,1933-07-16,,{Manitoba|Winnipeg|Canada}
Parker MacDonald,1933-01-01T00:00:00+02:00,1933-06-14,male,{Nova Scotia|Sydney Nova Scotia|Canada}
Phil Goyette,1933-01-01T00:00:00+02:00,1933-10-31,,{Lachine Quebec|Canada|Quebec}
Gilles Boisvert,1933-01-01T00:00:00+02:00,1933-02-15,,{Trois-Rivières|Canada|Quebec}
Billy Dea,1933-01-01T00:00:00+02:00,1933-04-03,male,{Alberta|Edmonton|Canada}
Bob Sabourin,1933-01-01T00:00:00+02:00,1933-03-17,male,{Ontario|Canada|Greater Sudbury}
Brian Cullen,1933-01-01T00:00:00+02:00,1933-11-11,male,{Ontario|Ottawa|Canada}
Buddy Horne,1933-01-01T00:00:00+02:00,1933-10-04,,{Ontario|Toronto|Canada}
Jim McBurney,1933-01-01T00:00:00+02:00,1933-06-03,,{Ontario|Canada|Sault Ste. Marie Ontario}
Floyd Hillman,1933-01-01T00:00:00+02:00,1933-11-19,,{Ontario|Kingsville Ontario|Canada}
Ian Cushenan,1933-01-01T00:00:00+02:00,1933-11-29,male,{Hamilton Ontario|Ontario|Canada}
Charlie Hodge (ice hockey),1933-01-01T00:00:00+02:00,1933-07-28,,{Lachine Quebec|Canada|Quebec}
Claude Provost,1933-01-01T00:00:00+02:00,1933-09-17,male,{Canada|Montreal|Quebec}
Aggie Kukulowicz,1933-01-01T00:00:00+02:00,1933-04-02,,{Manitoba|Winnipeg|Canada}
Camille Henry,1933-01-01T00:00:00+02:00,1933-01-31,,{Quebec City|Canada|Quebec}
Kenny Wharram,1933-01-01T00:00:00+02:00,1933-07-02,male,{Ontario|Canada|Neighbourhoods in North Bay Ontario}
Tom McCarthy (ice hockey born 1934),1934-01-01T00:00:00+02:00,1934-09-15,,{Ontario|Toronto|Canada}
Hank Ciesla,1934-01-01T00:00:00+02:00,1934-10-15,male,{Ontario|Canada|St. Catharines}
Dick Bouchard,1934-01-01T00:00:00+02:00,1934-12-02,male,{Manitoba|Canada|Letellier Manitoba}
Don Cherry,1934-01-01T00:00:00+02:00,1934-02-05,,{Ontario|Canada|Kingston Ontario}
Don McKenney,1934-01-01T00:00:00+02:00,1934-04-30,,{Ontario|Smiths Falls|Canada}
Ross Turnbull (ice hockey),1934-01-01T00:00:00+02:00,1934-07-04,,{Ontario|Barrie|Canada}
Mike Nykoluk,1934-01-01T00:00:00+02:00,1934-12-11,male,{Ontario|Toronto|Canada}
Hec Lalande,1934-01-01T00:00:00+02:00,1934-11-24,male,{Ontario|North Bay Ontario|Canada}
Marc Reaume,1934-01-01T00:00:00+02:00,1934-02-07,male,{Ontario|LaSalle Ontario|Canada}
Jean-Guy Gendron,1934-01-01T00:00:00+02:00,1934-08-30,,{Canada|Montreal|Quebec}
Earl Ingarfield Sr.,1934-01-01T00:00:00+02:00,1934-10-25,male,{Alberta|Lethbridge|Canada}
Al Langlois,1934-01-01T00:00:00+02:00,1934-11-06,male,{Magog Quebec|Canada|Quebec}
Robert Kabel,1934-01-01T00:00:00+02:00,1934-11-11,,{Manitoba|Canada|Dauphin Manitoba}
Dave Reid (ice hockey born 1934),1934-01-01T00:00:00+02:00,1934-01-11,male,{Ontario|Toronto|Canada}
Gerry McNamara (ice hockey),1934-01-01T00:00:00+02:00,1934-09-22,,{Ontario|West Nipissing|Canada}
Gerry Melnyk,1934-01-01T00:00:00+02:00,1934-09-16,,{Alberta|Edmonton|Canada}
Murray Williamson,1934-01-01T00:00:00+02:00,1934-01-13,male,Canada
Bill Colvin,1934-01-01T00:00:00+02:00,1934-12-03,,{Ontario|Toronto|Canada}
Bill McCreary Sr.,1934-01-01T00:00:00+02:00,1934-12-02,,{Ontario|Canada|Sundridge Ontario}
Bill Sutherland,1934-01-01T00:00:00+02:00,1934-11-10,male,{Saskatchewan|Regina Saskatchewan|Canada}
Bill Torrey,1934-01-01T00:00:00+02:00,1934-06-23,male,{Canada|Montreal|Quebec}
Bob McCord,1934-01-01T00:00:00+02:00,1934-03-20,male,{Ontario|Canada|Black River-Matheson}
Bob Turner (ice hockey),1934-01-01T00:00:00+02:00,1934-01-31,male,{Saskatchewan|Regina Saskatchewan|Canada}
Bob Wilson (ice hockey),1934-01-01T00:00:00+02:00,1934-02-18,,{Ontario|Canada|Greater Sudbury}
Brian Kilrea,1934-01-01T00:00:00+02:00,1934-10-21,male,{Ontario|Ottawa|Canada}
Les Binkley,1934-01-01T00:00:00+02:00,1934-06-06,male,{Ontario|Owen Sound|Canada}
Lionel Heinrich,1934-01-01T00:00:00+02:00,1934-04-20,male,{Saskatchewan|Canada|Churchbridge Saskatchewan}
Hillary Menard,1934-01-01T00:00:00+02:00,1934-01-15,,{Ontario|Canada|Timmins}
Chuck Holmes,1934-01-01T00:00:00+02:00,1934-09-21,,{Alberta|Edmonton|Canada}
Claude LaBrosse,1934-01-01T00:00:00+02:00,{1934-02-03|1934-08-31},,{Montréal-Est Quebec|Canada|Quebec}
William Chalmers (ice hockey),1934-01-01T00:00:00+02:00,1934-01-24,,{Ontario|Canada|Stratford Ontario}
Connie Madigan,1934-01-01T00:00:00+02:00,1934-10-04,,{Ontario|Port Arthur Ontario|Canada}
John Sleaver,1934-01-01T00:00:00+02:00,1934-08-18,male,{Ontario|Urban neighbourhoods of Sudbury|Canada}
Elmer Vasko,1935-01-01T00:00:00+02:00,1935-12-11,,{Canada|Duparquet Quebec|Quebec}
Gord Strate,1935-01-01T00:00:00+02:00,1935-05-28,male,{Alberta|Edmonton|Canada}
Gary Aldcorn,1935-01-01T00:00:00+02:00,1935-03-07,,{Saskatchewan|Shaunavon Saskatchewan|Canada}
Gary Collins (ice hockey),1935-01-01T00:00:00+02:00,1935-09-27,,{Ontario|Toronto|Canada}
Don Ward (ice hockey),1935-01-01T00:00:00+02:00,1935-10-19,,{Ontario|Sarnia|Canada}
Ron Attwell,1935-01-01T00:00:00+02:00,1935-02-09,male,{Ontario|Humber Summit|Canada}
Eddie Johnston,1935-01-01T00:00:00+02:00,1935-11-24,,{Canada|Montreal|Quebec}
John Hanna (ice hockey),1935-01-01T00:00:00+02:00,1935-04-05,male,{Nova Scotia|Sydney Nova Scotia|Canada}
John MacMillan,1935-01-01T00:00:00+02:00,1935-10-25,male,{Alberta|Lethbridge|Canada}
Barry Cullen,1935-01-01T00:00:00+02:00,1935-06-16,male,{Ontario|Ottawa|Canada}
Art Stratton,1935-01-01T00:00:00+02:00,1935-10-08,male,{Manitoba|Winnipeg|Canada}
Al Johnson (ice hockey),1935-01-01T00:00:00+02:00,1935-03-30,,{Manitoba|Winnipeg|Canada}
Al MacNeil,1935-01-01T00:00:00+02:00,1935-09-27,male,{Nova Scotia|Sydney Nova Scotia|Canada}
Myron Stankiewicz,1935-01-01T00:00:00+02:00,1935-12-04,male,{Ontario|Kitchener Ontario|Canada}
Bill Hay,1935-01-01T00:00:00+02:00,{1935-12-08|1935-12-09},male,{Saskatchewan|Canada|Lumsden Saskatchewan}
Billy Harris (ice hockey born 1935),1935-01-01T00:00:00+02:00,1935-07-29,,{Ontario|Toronto|Canada}
Bob Barlow,1935-01-01T00:00:00+02:00,1935-06-17,,{Hamilton Ontario|Ontario|Canada}
Jim Gregory (ice hockey),1935-01-01T00:00:00+02:00,1935-11-04,male,{Ontario|Port Colborne|Canada|Dunnville Ontario}
Les Colwill,1935-01-01T00:00:00+02:00,1935-01-01,male,{Saskatchewan|Canada|Divide Saskatchewan}
Lou Marcon,1935-01-01T00:00:00+02:00,1935-05-28,,{Ontario|Canada|Fort William Ontario}
Floyd Smith,1935-01-01T00:00:00+02:00,1935-05-16,male,{Ontario|Perth Ontario|Canada}
Forbes Kennedy,1935-01-01T00:00:00+02:00,1935-08-18,male,{New Brunswick|Dorchester New Brunswick|Canada}
Noel Price,1935-01-01T00:00:00+02:00,1935-12-09,male,{Ontario|Brockville|Canada}
Norm Ullman,1935-01-01T00:00:00+02:00,1935-12-26,,{Alberta|Canada|Provost Alberta}
Howie Glover,1935-01-01T00:00:00+02:00,1935-02-14,,{Ontario|Toronto|Canada}
Claude Pronovost,1935-01-01T00:00:00+02:00,1935-07-22,male,{Canada|Shawinigan|Quebec}
Cliff Fletcher,1935-01-01T00:00:00+02:00,1935-08-16,male,{Canada|Montreal|Quebec}
Cecil Hoekstra,1935-01-01T00:00:00+02:00,1935-04-02,male,{Manitoba|Winnipeg|Canada}
Dan Poliziani,1935-01-01T00:00:00+02:00,1935-01-08,,{Nova Scotia|Sydney Nova Scotia|Canada}
Johnny Bucyk,1935-01-01T00:00:00+02:00,1935-05-12,male,{Alberta|Edmonton|Canada}
Dennis Riggin,1936-01-01T00:00:00+02:00,1936-04-11,male,{Ontario|Kincardine Ontario|Canada}
Dick Duff,1936-01-01T00:00:00+02:00,1936-02-18,male,{Ontario|Kirkland Lake|Canada}
Ron Hutchinson (ice hockey),1936-01-01T00:00:00+02:00,1936-10-24,male,{Manitoba|Flin Flon|Canada}
Milan Marcetta,1936-01-01T00:00:00+02:00,1936-09-19,male,{Alberta|Canada|Cadomin Alberta}
Henri Richard,1936-01-01T00:00:00+02:00,1936-02-29,male,{Canada|Montreal|Quebec}
Larry Leach,1936-01-01T00:00:00+02:00,1936-06-18,male,{Saskatchewan|Lloydminster|Canada}
Ed Diachuk,1936-01-01T00:00:00+02:00,1936-08-16,,{Alberta|Vegreville|Canada}
Orland Kurtenbach,1936-01-01T00:00:00+02:00,1936-09-07,male,{Saskatchewan|Canada|Cudworth Saskatchewan}
Pat Hannigan,1936-01-01T00:00:00+02:00,1936-03-05,male,{Ontario|Canada|Timmins}
Reg Fleming,1936-01-01T00:00:00+02:00,1936-04-21,male,{Canada|Montreal|Quebec}
Ted Hampson,1936-01-01T00:00:00+02:00,1936-12-11,,{Saskatchewan|Canada|Togo Saskatchewan}
Ted Harris (ice hockey),1936-01-01T00:00:00+02:00,1936-07-18,,{Manitoba|Winnipeg|Canada}
Murray Balfour,1936-01-01T00:00:00+02:00,1936-08-24,,{Saskatchewan|Regina Saskatchewan|Canada}
Billy McNeill (ice hockey),1936-01-01T00:00:00+02:00,1936-01-26,,{Alberta|Edmonton|Canada}
Bob Courcy,1936-01-01T00:00:00+02:00,1936-01-04,male,{Granby Quebec|Canada|Quebec}
Bob Pulford,1936-01-01T00:00:00+02:00,1936-03-31,male,{Ontario|Newton Robinson|Canada}
Bobby Baun,1936-01-01T00:00:00+02:00,1936-09-09,,{Saskatchewan|Lanigan Saskatchewan|Canada}
André Pronovost,1936-01-01T00:00:00+02:00,1936-07-09,,{Canada|Shawinigan|Quebec}
Len Lunde,1936-01-01T00:00:00+02:00,1936-11-13,male,{British Columbia|Campbell River British Columbia|Canada}
Len Ronson,1936-01-01T00:00:00+02:00,1936-07-08,,{Ontario|Brantford|Canada}
Claude LaForge,1936-01-01T00:00:00+02:00,1936-07-01,male,{Sorel-Tracy|Canada|Quebec}
Ab McDonald,1936-01-01T00:00:00+02:00,1936-02-18,male,{Manitoba|Winnipeg|Canada}
Cummy Burton,1936-01-01T00:00:00+02:00,1936-05-12,,{Ontario|Canada|Greater Sudbury}
